Source,Target,Import,Export
Algeria,Italy,3755.0,5629.48
Algeria,China,8317.84,691.61
Algeria,France,4297.51,4431.26
Algeria,Spain,3130.6,4103.37
Algeria,United States,1841.54,3467.91
Algeria,Turkey,2007.92,1837.06
Algeria,Brazil,1374.14,2127.96
Algeria,Germany,3223.25,14.05
Algeria,Netherlands,702.62,1903.44
Algeria,"Korea, Rep.",1689.71,892.18
Algeria,United Kingdom,583.74,1606.17
Algeria,India,983.92,871.52
Algeria,Belgium,634.0,920.59
Algeria,Argentina,1518.4,16.86
Algeria,Portugal,404.79,955.8
Algeria,Canada,603.42,668.03
Algeria,Russian Federation,1220.64,6.29
Algeria,Tunisia,329.59,753.42
Algeria,"Egypt, Arab Rep.",420.71,456.83
Algeria,Morocco,261.41,450.37
Algeria,Japan,437.83,249.45
Algeria,Romania,623.39,0.02
Algeria,Ukraine,602.96,10.17
Algeria,Greece,166.3,427.92
Algeria,Indonesia,253.31,301.52
Algeria,New Zealand,542.4,0.03
Algeria,Saudi Arabia,530.65,3.96
Algeria,Poland,458.39,21.61
Algeria,Vietnam,457.33,2.42
Algeria,Singapore,73.67,331.87
Algeria,Switzerland,340.27,30.61
Algeria,Cuba,1.12,353.58
Algeria,Austria,344.72,0.08
Algeria,Thailand,125.75,203.45
Algeria,Sweden,314.21,6.35
Algeria,United Arab Emirates,219.47,48.2
Algeria,Malaysia,156.58,103.66
Algeria,Ireland,246.97,3.33
Algeria,Estonia,30.15,218.25
Algeria,Jordan,104.94,132.85
Algeria,Czech Republic,222.76,0.37
Algeria,Australia,42.03,168.71
Algeria,"Other Asia, nes",126.04,52.57
Algeria,Finland,175.19,0.0
Algeria,Mexico,139.64,11.01
Algeria,Bulgaria,143.07,0.72
Algeria,Denmark,136.64,0.05
Algeria,Philippines,19.92,107.18
Algeria,Uruguay,117.27,1.72
Algeria,Tajikistan,82.72,34.18
Argentina,Brazil,12391.98,11766.92
Argentina,China,13525.04,6155.98
Argentina,United States,5922.12,4995.2
Argentina,India,1393.78,4293.27
Argentina,Chile,695.69,4204.88
Argentina,Vietnam,1184.39,3221.53
Argentina,Paraguay,2914.63,1292.63
Argentina,Netherlands,726.76,2984.6
Argentina,Germany,2527.15,810.67
Argentina,Spain,1083.5,1848.77
Argentina,"Korea, Rep.",648.25,1720.17
Argentina,Italy,1312.01,974.03
Argentina,Indonesia,378.53,1862.98
Argentina,Peru,191.69,2007.65
Argentina,"Egypt, Arab Rep.",575.07,1535.63
Argentina,Mexico,1403.15,696.17
Argentina,Thailand,1553.26,432.05
Argentina,Malaysia,529.11,1426.08
Argentina,Uruguay,540.89,1334.29
Argentina,Japan,1140.32,721.94
Argentina,Unspecified,688.66,1087.1
Argentina,Bolivia,1054.92,564.62
Argentina,Algeria,46.7,1467.38
Argentina,Switzerland,532.26,954.54
Argentina,Colombia,354.09,1129.88
Argentina,France,1002.65,431.98
Argentina,Russian Federation,650.71,679.98
Argentina,United Kingdom,540.52,760.36
Argentina,"Iran, Islamic Rep.",2.23,1201.55
Argentina,Saudi Arabia,317.58,850.45
Argentina,Canada,423.99,704.96
Argentina,United Arab Emirates,337.56,773.54
Argentina,Australia,408.84,620.72
Argentina,Poland,235.86,788.56
Argentina,Morocco,326.23,679.27
Argentina,Ecuador,313.78,616.96
Argentina,Bangladesh,14.04,875.66
Argentina,Belgium,467.59,419.76
Argentina,Turkey,312.98,557.48
Argentina,"Other Asia, nes",522.73,336.72
Argentina,Ireland,274.68,437.6
Argentina,South Africa,212.68,452.81
Argentina,Israel,152.58,366.42
Argentina,Qatar,463.01,23.26
Argentina,Philippines,125.58,348.33
Argentina,Iraq,0.0,407.04
Argentina,Dominican Republic,5.26,335.5
Argentina,Cuba,5.61,328.99
Argentina,Denmark,146.78,183.42
Argentina,Portugal,169.35,140.19
Australia,China,72858.76,116817.97
Australia,Unspecified,7240.81,62012.33
Australia,Japan,15778.72,30319.47
Australia,United States,26614.56,11021.95
Australia,"Korea, Rep.",9475.16,22592.87
Australia,India,6369.25,13624.04
Australia,Singapore,9783.22,6565.16
Australia,Thailand,11570.04,4226.4
Australia,Malaysia,10307.55,4210.4
Australia,"Other Asia, nes",4597.45,9210.68
Australia,New Zealand,5197.8,8194.25
Australia,Germany,11185.26,1749.43
Australia,Vietnam,5373.41,7009.17
Australia,Indonesia,3755.25,6996.48
Australia,United Kingdom,5592.65,3418.67
Australia,Italy,5885.52,730.04
Australia,France,4632.95,1366.86
Australia,Netherlands,2844.48,2567.42
Australia,"Hong Kong, China",661.76,4583.96
Australia,Switzerland,2751.82,1427.03
Australia,Belgium,2501.29,963.33
Australia,Canada,1912.46,1048.21
Australia,Mexico,2708.79,222.83
Australia,Papua New Guinea,1708.09,1218.54
Australia,Spain,2378.72,458.02
Australia,United Arab Emirates,967.53,1705.82
Australia,Philippines,614.94,1827.79
Australia,Brunei,1687.13,371.31
Australia,Brazil,716.54,1306.9
Australia,Sweden,1751.89,241.16
Australia,Bangladesh,934.67,1057.11
Australia,Saudi Arabia,637.04,1305.78
Australia,Turkey,942.11,927.31
Australia,South Africa,941.33,809.53
Australia,Ireland,1629.25,76.73
Australia,Poland,1255.23,337.78
Australia,Austria,1462.03,39.51
Australia,Finland,1114.14,169.26
Australia,Denmark,1172.13,109.33
Australia,Chile,503.72,390.61
Australia,Pakistan,306.44,575.49
Australia,Argentina,661.59,157.62
Australia,Czech Republic,708.9,97.05
Australia,Israel,648.52,149.85
Australia,Qatar,450.69,282.53
Australia,Hungary,648.75,32.99
Australia,Sri Lanka,258.56,314.23
Australia,Russian Federation,381.04,183.94
Australia,Cote d'Ivoire,475.41,35.47
Australia,"Egypt, Arab Rep.",46.86,404.79
Austria,Germany,69544.61,58563.81
Austria,Italy,13646.78,13155.82
Austria,Switzerland,11969.96,10081.03
Austria,China,15489.57,5700.38
Austria,United States,6722.49,12746.47
Austria,Czech Republic,9148.84,6987.95
Austria,Poland,6824.39,7686.16
Austria,Hungary,5537.07,7173.92
Austria,France,5322.74,7371.76
Austria,Netherlands,5595.67,3722.64
Austria,United Kingdom,3280.51,5243.44
Austria,Slovak Republic,4240.93,3727.48
Austria,Slovenia,2852.04,4058.59
Austria,Belgium,3297.9,3399.18
Austria,Romania,2554.35,3508.05
Austria,Spain,3043.13,2933.59
Austria,Special Categories,5037.26,902.36
Austria,Japan,2642.63,1916.06
Austria,Turkey,2648.32,1761.31
Austria,Sweden,1913.94,2085.48
Austria,Russian Federation,1260.41,2361.22
Austria,Croatia,1050.48,1767.12
Austria,"Korea, Rep.",1116.88,1524.31
Austria,India,1325.16,1217.96
Austria,Canada,622.91,1702.4
Austria,"Other Asia, nes",1213.24,924.27
Austria,Mexico,463.44,1520.19
Austria,Ukraine,1240.97,733.15
Austria,"Serbia, FR(Serbia/Montenegro)",844.74,1096.44
Austria,Denmark,810.87,1065.96
Austria,Kazakhstan,1622.64,200.71
Austria,Bulgaria,833.89,984.3
Austria,South Africa,962.34,710.98
Austria,Vietnam,1426.21,215.47
Austria,Finland,726.36,827.61
Austria,Bosnia and Herzegovina,888.08,593.24
Austria,Australia,139.38,1307.67
Austria,Brazil,353.88,902.86
Austria,Thailand,877.41,359.74
Austria,Malaysia,646.89,587.52
Austria,Ireland,734.12,486.6
Austria,Portugal,665.78,547.74
Austria,Greece,475.49,677.8
Austria,Bangladesh,1032.01,106.01
Austria,Norway,429.95,706.59
Austria,Singapore,498.19,482.41
Austria,Libya,892.72,58.51
Austria,Iraq,801.23,89.13
Austria,Israel,335.27,540.8
Austria,Lithuania,398.54,410.9
Bahrain,Saudi Arabia,966.39,2460.69
Bahrain,United Arab Emirates,1045.2,1623.38
Bahrain,Brazil,1997.2,197.36
Bahrain,China,1840.78,341.13
Bahrain,United States,738.84,1335.72
Bahrain,India,733.73,395.38
Bahrain,Australia,1023.65,99.56
Bahrain,"Egypt, Arab Rep.",86.61,729.87
Bahrain,Italy,505.27,226.08
Bahrain,Oman,102.18,569.73
Bahrain,Japan,547.79,117.68
Bahrain,"Korea, Rep.",229.84,418.25
Bahrain,Germany,476.9,126.15
Bahrain,Netherlands,125.32,415.13
Bahrain,United Kingdom,461.71,74.4
Bahrain,Turkey,200.71,275.16
Bahrain,Spain,194.27,273.22
Bahrain,Kuwait,138.3,283.96
Bahrain,Algeria,0.13,332.38
Bahrain,Thailand,155.27,154.75
Bahrain,France,232.15,50.65
Bahrain,Switzerland,257.87,8.66
Bahrain,Malaysia,92.65,167.35
Bahrain,"Other Asia, nes",67.74,162.38
Bahrain,Canada,177.46,32.09
Bahrain,Singapore,51.08,154.07
Bahrain,Morocco,11.55,145.67
Bahrain,Sweden,143.67,2.91
Bahrain,Jordan,54.56,91.32
Bahrain,Pakistan,73.46,63.19
Bahrain,Indonesia,79.84,41.51
Bahrain,Poland,66.67,53.69
Bahrain,South Africa,30.87,87.2
Bahrain,Philippines,23.61,86.82
Bahrain,Vietnam,93.09,13.66
Bahrain,"Hong Kong, China",5.57,100.38
Bahrain,Belgium,87.21,11.56
Bahrain,Chile,92.38,0.27
Bahrain,Mexico,61.99,29.63
Bahrain,Denmark,84.28,4.01
Bahrain,Austria,49.96,23.11
Bahrain,Ireland,62.53,4.33
Bahrain,Free Zones,38.83,20.07
Bahrain,New Zealand,45.62,13.21
Bahrain,Kenya,22.54,34.82
Bahrain,Libya,0.03,56.12
Bahrain,Hungary,41.91,9.29
Bahrain,Czech Republic,37.84,13.18
Bahrain,Norway,43.2,7.36
Bahrain,Russian Federation,34.14,10.81
Belarus,Unspecified,15492.12,16086.97
Belarus,Russian Federation,11948.93,13972.22
Belarus,China,3403.42,556.1
Belarus,Ukraine,1439.0,1214.66
Belarus,Poland,1063.59,1584.42
Belarus,Germany,1504.47,790.03
Belarus,Lithuania,234.4,1185.46
Belarus,Italy,722.89,126.17
Belarus,Kazakhstan,77.49,764.95
Belarus,Turkey,683.92,102.0
Belarus,Latvia,119.3,467.1
Belarus,United States,401.46,171.5
Belarus,Netherlands,220.44,280.31
Belarus,France,316.23,85.47
Belarus,United Kingdom,200.55,147.89
Belarus,Czech Republic,183.13,157.9
Belarus,Sweden,263.17,37.18
Belarus,Switzerland,271.91,13.9
Belarus,Norway,175.45,106.43
Belarus,Belgium,165.76,114.82
Belarus,Spain,240.49,25.0
Belarus,Uzbekistan,52.52,181.64
Belarus,Austria,171.36,26.57
Belarus,Moldova,71.81,114.95
Belarus,Azerbaijan,13.33,172.52
Belarus,Denmark,95.67,85.9
Belarus,India,152.37,25.81
Belarus,Estonia,39.03,132.34
Belarus,Hungary,117.67,50.65
Belarus,Romania,44.98,103.07
Belarus,Israel,42.39,101.15
Belarus,Japan,126.86,9.06
Belarus,Finland,112.35,18.74
Belarus,Vietnam,106.0,23.58
Belarus,Argentina,119.8,1.5
Belarus,Slovenia,97.18,22.45
Belarus,Slovak Republic,82.95,34.67
Belarus,Bulgaria,42.87,55.18
Belarus,"Serbia, FR(Serbia/Montenegro)",37.78,56.16
Belarus,"Korea, Rep.",82.34,10.53
Belarus,"Other Asia, nes",84.26,1.59
Belarus,Georgia,39.56,46.03
Belarus,Armenia,26.44,58.57
Belarus,Kyrgyz Republic,10.3,71.75
Belarus,Ireland,52.62,22.11
Belarus,Morocco,61.75,2.03
Belarus,Malaysia,56.91,6.38
Belarus,United Arab Emirates,14.88,44.63
Belarus,Tunisia,2.3,54.62
Belarus,Iceland,41.8,14.44
Belgium,Netherlands,83001.12,47637.74
Belgium,Germany,63246.18,65823.7
Belgium,France,40560.5,53115.66
Belgium,United States,19271.28,26690.62
Belgium,United Kingdom,11158.76,23950.13
Belgium,Italy,17202.07,15589.01
Belgium,Ireland,21998.1,2684.79
Belgium,China,12492.74,7124.45
Belgium,Spain,8333.34,10227.52
Belgium,Japan,8856.04,8260.03
Belgium,Poland,6436.08,9434.42
Belgium,Switzerland,8344.18,5034.76
Belgium,Sweden,6297.59,6153.25
Belgium,India,4773.37,6897.88
Belgium,Russian Federation,7488.3,3778.32
Belgium,Norway,7585.18,2319.12
Belgium,Luxembourg,1926.71,7153.79
Belgium,Turkey,3458.4,5196.21
Belgium,Czech Republic,4311.99,3490.18
Belgium,Canada,3147.44,3730.82
Belgium,Austria,2877.41,3377.34
Belgium,"Korea, Rep.",2676.72,3096.31
Belgium,United Arab Emirates,1636.62,3829.24
Belgium,Mexico,3686.63,1334.76
Belgium,Hungary,2526.8,2224.23
Belgium,Singapore,3134.64,1604.42
Belgium,Denmark,1676.13,2845.99
Belgium,Brazil,1751.52,2491.21
Belgium,South Africa,2832.54,1398.26
Belgium,Bunkers,680.17,2866.0
Belgium,Romania,1380.36,2156.71
Belgium,Israel,832.68,2572.6
Belgium,Portugal,1340.48,1990.19
Belgium,Australia,815.41,2371.05
Belgium,Finland,1280.34,1839.26
Belgium,Saudi Arabia,1184.05,1931.44
Belgium,Nigeria,295.77,2302.9
Belgium,Slovak Republic,1453.11,1132.75
Belgium,"Other Asia, nes",1511.92,994.73
Belgium,Malaysia,1250.96,1060.4
Belgium,Bulgaria,1246.63,828.99
Belgium,Thailand,1103.42,968.74
Belgium,"Egypt, Arab Rep.",176.84,1864.14
Belgium,Botswana,1267.84,569.12
Belgium,"Hong Kong, China",377.72,1409.1
Belgium,Greece,283.45,1476.05
Belgium,Vietnam,837.11,900.3
Belgium,Qatar,1243.02,337.36
Belgium,Lithuania,660.94,844.08
Belgium,Morocco,500.76,965.65
Botswana,South Africa,4638.67,681.28
Botswana,Belgium,1203.72,1754.51
Botswana,United Arab Emirates,405.88,1914.33
Botswana,India,403.88,1290.51
Botswana,Namibia,400.08,143.25
Botswana,Israel,40.23,450.7
Botswana,Singapore,9.04,428.31
Botswana,"Hong Kong, China",32.43,362.53
Botswana,China,196.91,95.55
Botswana,Canada,220.31,8.84
Botswana,United States,61.67,115.81
Botswana,Russian Federation,173.8,0.01
Botswana,Switzerland,85.22,32.68
Botswana,Zambia,62.18,35.2
Botswana,Japan,74.42,22.45
Botswana,Zimbabwe,38.25,45.12
Botswana,France,80.41,0.18
Botswana,Germany,53.47,4.19
Botswana,United Kingdom,35.52,3.73
Botswana,Vietnam,0.47,31.54
Botswana,Eswatini,27.37,0.16
Botswana,Brazil,19.58,0.03
Botswana,Finland,17.64,0.0
Botswana,"Korea, Rep.",16.44,0.0
Botswana,Netherlands,14.52,0.88
Botswana,Australia,13.74,0.59
Botswana,Cambodia,0.01,13.09
Botswana,Austria,12.88,0.01
Botswana,Italy,10.38,1.09
Botswana,Thailand,10.2,0.12
Botswana,Mozambique,6.69,3.23
Botswana,Angola,8.93,0.95
Botswana,Pakistan,7.12,0.82
Botswana,Portugal,6.49,0.01
Botswana,Turkey,6.42,0.04
Botswana,Norway,0.23,6.16
Botswana,"Congo, Dem. Rep.",1.14,5.23
Botswana,Czech Republic,5.74,0.1
Botswana,Hungary,5.73,0.08
Botswana,Malaysia,4.86,0.0
Botswana,Slovak Republic,2.94,1.04
Botswana,Malawi,1.6,2.19
Botswana,Kenya,3.21,0.29
Botswana,Ireland,3.47,0.03
Botswana,Spain,3.46,0.02
Botswana,Morocco,2.93,0.02
Botswana,Romania,2.84,0.0
Botswana,Cyprus,2.57,0.0
Botswana,Mexico,2.45,0.1
Botswana,Poland,2.43,0.01
Brazil,China,53464.02,87907.89
Brazil,United States,41502.93,31337.52
Brazil,Argentina,12412.75,11878.46
Brazil,Germany,11921.3,5042.73
Brazil,India,7233.95,4799.02
Brazil,Chile,4552.26,7018.69
Brazil,Netherlands,2218.11,9316.02
Brazil,"Korea, Rep.",5458.64,5670.84
Brazil,Japan,5427.93,5539.5
Brazil,Mexico,4770.68,5560.49
Brazil,Italy,5749.97,3861.45
Brazil,Spain,3536.98,5433.17
Brazil,Russian Federation,6228.32,1587.21
Brazil,Canada,2793.68,4922.33
Brazil,France,4988.51,2523.97
Brazil,Paraguay,3663.44,3041.35
Brazil,Singapore,882.61,5820.71
Brazil,Malaysia,1861.44,4674.68
Brazil,Belgium,2562.79,3373.76
Brazil,United Kingdom,2694.12,3086.76
Brazil,Vietnam,3015.69,2619.9
Brazil,Colombia,2171.7,3346.82
Brazil,St. Lucia,3006.64,2252.88
Brazil,Thailand,2281.24,2691.69
Brazil,Turkey,1390.82,3158.21
Brazil,Switzerland,2298.81,2033.05
Brazil,Peru,1248.13,3074.36
Brazil,"Other Asia, nes",2896.07,1366.7
Brazil,Indonesia,1933.11,2054.93
Brazil,Uruguay,1863.26,2070.26
Brazil,Portugal,891.75,2634.65
Brazil,United Arab Emirates,1031.02,2327.31
Brazil,Bolivia,1454.48,1522.07
Brazil,"Hong Kong, China",779.62,2015.21
Brazil,Algeria,1201.56,1518.39
Brazil,"Egypt, Arab Rep.",612.97,2013.9
Brazil,Morocco,2035.84,565.41
Brazil,Sweden,1778.24,754.89
Brazil,Oman,727.64,1545.9
Brazil,South Africa,1029.97,1186.76
Brazil,Bahrain,292.23,1905.16
Brazil,"Iran, Islamic Rep.",68.29,1940.97
Brazil,Nigeria,1052.81,929.68
Brazil,Bangladesh,130.28,1824.43
Brazil,Norway,657.27,1206.16
Brazil,Poland,952.89,902.53
Brazil,Australia,1272.01,560.62
Brazil,Israel,1219.17,597.93
Brazil,Philippines,322.31,1372.55
Brazil,Pakistan,104.43,1209.28
Bulgaria,Germany,5674.96,6127.79
Bulgaria,Romania,3497.74,4150.87
Bulgaria,Turkey,3635.17,2543.84
Bulgaria,Italy,3059.16,3100.8
Bulgaria,Greece,2545.24,2868.59
Bulgaria,Russian Federation,3523.95,516.29
Bulgaria,China,2508.32,1329.48
Bulgaria,Netherlands,1966.74,1029.89
Bulgaria,France,1219.36,1498.58
Bulgaria,Poland,1655.65,1037.52
Bulgaria,Hungary,1696.62,755.64
Bulgaria,Belgium,895.68,1337.1
Bulgaria,Czech Republic,1143.06,900.31
Bulgaria,Spain,875.91,1125.13
Bulgaria,Austria,1128.11,813.6
Bulgaria,"Serbia, FR(Serbia/Montenegro)",931.59,988.98
Bulgaria,Unspecified,569.65,1346.48
Bulgaria,Ukraine,988.35,479.95
Bulgaria,United States,337.56,1027.01
Bulgaria,North Macedonia,440.19,680.04
Bulgaria,Slovak Republic,579.62,342.18
Bulgaria,Georgia,437.87,229.78
Bulgaria,Switzerland,339.86,277.57
Bulgaria,Sweden,293.31,322.3
Bulgaria,Croatia,224.2,384.87
Bulgaria,Denmark,210.88,390.02
Bulgaria,Slovenia,345.05,253.9
Bulgaria,"Egypt, Arab Rep.",310.66,281.7
Bulgaria,Israel,203.34,229.41
Bulgaria,"Korea, Rep.",167.59,254.82
Bulgaria,India,237.34,167.84
Bulgaria,Peru,373.22,5.46
Bulgaria,Ireland,300.89,77.41
Bulgaria,Chile,326.18,19.64
Bulgaria,Saudi Arabia,79.16,233.4
Bulgaria,Japan,242.31,64.19
Bulgaria,Portugal,145.26,151.79
Bulgaria,Tunisia,23.48,258.39
Bulgaria,"Hong Kong, China",167.82,106.59
Bulgaria,Brazil,215.64,55.31
Bulgaria,Cyprus,90.45,165.97
Bulgaria,"Other Asia, nes",201.09,45.27
Bulgaria,Canada,146.85,85.03
Bulgaria,Vietnam,115.45,115.01
Bulgaria,Morocco,102.58,114.66
Bulgaria,Lithuania,106.45,103.28
Bulgaria,Libya,61.52,138.63
Bulgaria,Finland,100.48,91.73
Bulgaria,Mexico,70.07,120.99
Bulgaria,Albania,47.81,134.59
Canada,United States,239020.89,377983.78
Canada,China,68559.62,22404.74
Canada,Mexico,26994.86,6541.05
Canada,Japan,12324.0,11569.59
Canada,Germany,15139.53,5250.26
Canada,United Kingdom,6267.86,13155.17
Canada,"Korea, Rep.",8302.08,5041.29
Canada,Italy,8348.7,2130.6
Canada,France,5666.43,3231.28
Canada,Vietnam,7844.79,526.73
Canada,"Other Asia, nes",6244.36,1951.3
Canada,Brazil,5963.58,1816.56
Canada,India,4811.34,2387.7
Canada,Belgium,3881.27,3156.62
Canada,Switzerland,4541.06,2422.98
Canada,Netherlands,3121.58,3835.85
Canada,Spain,3039.37,1857.51
Canada,Peru,3170.62,869.8
Canada,Thailand,3286.02,696.48
Canada,Malaysia,3032.25,815.57
Canada,Saudi Arabia,1902.97,1745.36
Canada,Australia,1778.62,1855.9
Canada,Indonesia,1577.83,1790.59
Canada,Norway,781.48,2497.67
Canada,"Hong Kong, China",340.41,2822.64
Canada,Turkey,2222.97,918.38
Canada,Ireland,2293.87,621.08
Canada,Poland,1788.27,666.95
Canada,Chile,1438.69,974.18
Canada,Bangladesh,1504.68,792.92
Canada,Sweden,1933.55,350.15
Canada,Russian Federation,1707.99,523.79
Canada,Philippines,1119.27,1097.23
Canada,Nigeria,1647.05,483.08
Canada,Austria,1842.95,271.97
Canada,United Arab Emirates,438.33,1568.52
Canada,Colombia,1038.75,802.5
Canada,Singapore,822.26,965.14
Canada,Finland,1103.61,551.44
Canada,South Africa,1336.28,307.39
Canada,"Egypt, Arab Rep.",1021.8,501.66
Canada,Cambodia,1423.15,30.67
Canada,Israel,1048.91,383.67
Canada,Denmark,1195.43,197.85
Canada,Argentina,772.21,283.79
Canada,New Zealand,613.55,348.29
Canada,Pakistan,433.82,526.75
Canada,Morocco,510.2,399.91
Canada,Algeria,46.01,862.9
Canada,Czech Republic,679.72,182.05
Chile,China,27515.17,36523.64
Chile,United States,16027.01,14932.95
Chile,Brazil,7735.61,4582.09
Chile,Japan,2140.25,7238.28
Chile,"Korea, Rep.",1877.7,4826.18
Chile,Argentina,4913.58,787.34
Chile,Germany,2947.11,1075.68
Chile,Mexico,2530.69,1390.89
Chile,Spain,2127.55,1554.04
Chile,Peru,1802.07,1655.86
Chile,France,1216.04,1596.4
Chile,India,1282.33,1287.94
Chile,"Other Asia, nes",350.77,2073.16
Chile,Canada,1160.89,1165.43
Chile,Italy,1483.85,766.76
Chile,Netherlands,579.56,1535.23
Chile,Colombia,1393.14,695.52
Chile,Unspecified,1801.2,267.82
Chile,Ecuador,1176.42,503.59
Chile,Vietnam,1321.37,281.05
Chile,Paraguay,1080.92,455.52
Chile,Thailand,753.97,517.18
Chile,Switzerland,319.74,914.29
Chile,United Kingdom,629.83,577.47
Chile,Bolivia,241.02,908.99
Chile,Belgium,534.68,472.96
Chile,Turkey,650.21,301.42
Chile,Russian Federation,198.69,616.98
Chile,Australia,430.94,339.48
Chile,Sweden,491.27,143.91
Chile,Finland,308.9,265.61
Chile,Angola,537.82,0.52
Chile,Malaysia,322.47,213.07
Chile,Austria,375.32,138.55
Chile,Indonesia,294.35,144.05
Chile,Bulgaria,27.39,369.0
Chile,Denmark,212.7,137.07
Chile,Poland,226.03,116.14
Chile,Philippines,52.08,284.03
Chile,Panama,94.27,232.88
Chile,Uruguay,195.54,131.0
Chile,Trinidad and Tobago,290.55,22.55
Chile,Costa Rica,50.14,243.65
Chile,South Africa,79.36,210.13
Chile,United Arab Emirates,69.0,214.68
Chile,Ireland,179.79,55.82
Chile,Guatemala,96.5,137.79
Chile,Norway,172.83,57.28
Chile,Israel,131.24,94.68
Chile,New Zealand,154.9,58.98
China,United States,180971.93,577125.5
China,Japan,205523.71,165822.96
China,"Korea, Rep.",213445.08,148847.03
China,"Hong Kong, China",9700.21,349442.32
China,"Other Asia, nes",249876.61,78490.65
China,Germany,119920.07,115181.92
China,Vietnam,92315.97,137904.87
China,Australia,163729.74,66383.68
China,Malaysia,98192.54,78697.73
China,Brazil,109877.88,53612.22
China,Russian Federation,78970.61,67550.05
China,Thailand,61818.24,69355.43
China,India,28137.34,97510.66
China,Indonesia,63886.55,60649.44
China,Netherlands,14005.02,102433.41
China,United Kingdom,25652.94,87029.78
China,Singapore,38803.06,55215.27
China,Saudi Arabia,56961.58,30321.53
China,Mexico,19142.59,67440.74
China,France,39126.64,46388.2
China,Philippines,24759.92,57308.18
China,Canada,30450.11,51510.53
China,Italy,30322.55,43630.02
China,United Arab Emirates,28567.89,43818.21
China,Chile,39458.63,26292.8
China,South Africa,32973.97,21115.3
China,Spain,12290.11,36127.93
China,Switzerland,38068.6,6304.57
China,Poland,5541.77,36578.29
China,Belgium,8572.17,30381.73
China,Peru,24184.66,13302.12
China,Iraq,26647.23,10689.81
China,Turkey,5049.49,29153.87
China,Oman,28587.51,3565.16
China,Pakistan,3584.87,24240.97
China,Nigeria,3034.65,22636.16
China,Kazakhstan,11391.71,13960.38
China,Bangladesh,1046.91,24094.59
China,New Zealand,16155.34,8560.94
China,Angola,20908.23,2491.55
China,Ireland,17626.34,5321.33
China,Israel,7535.18,15298.22
China,Kuwait,17755.28,4368.47
China,Czech Republic,6053.56,15108.15
China,Sweden,9871.91,11034.89
China,"Egypt, Arab Rep.",1704.41,18264.73
China,Colombia,5614.11,14354.66
China,Ukraine,9841.41,9404.59
China,Myanmar,8381.02,10527.48
China,Denmark,6976.1,10871.71
Colombia,United States,14191.68,11624.29
Colombia,China,14795.95,3660.97
Colombia,Brazil,3502.32,2049.08
Colombia,Mexico,3800.48,1202.67
Colombia,India,1378.4,2238.8
Colombia,Germany,2065.12,723.35
Colombia,Ecuador,830.28,1757.98
Colombia,Panama,40.58,2384.74
Colombia,Spain,1289.32,710.05
Colombia,Peru,856.25,1081.43
Colombia,Chile,751.67,1089.95
Colombia,Italy,898.76,877.38
Colombia,Japan,1268.94,467.83
Colombia,Turkey,463.44,1270.05
Colombia,Canada,976.72,701.79
Colombia,France,1474.85,190.26
Colombia,Argentina,1300.39,295.33
Colombia,"Korea, Rep.",968.89,585.78
Colombia,Netherlands,488.71,981.1
Colombia,Free Zones,824.89,609.73
Colombia,Belgium,434.78,562.2
Colombia,United Kingdom,511.39,451.05
Colombia,Vietnam,916.17,20.9
Colombia,Russian Federation,533.62,139.62
Colombia,Bolivia,523.87,127.18
Colombia,"Other Asia, nes",519.33,86.82
Colombia,Switzerland,423.36,169.41
Colombia,Dominican Republic,48.4,436.58
Colombia,"Hong Kong, China",56.94,409.19
Colombia,Israel,111.01,319.26
Colombia,Guatemala,58.93,364.39
Colombia,Venezuela,69.38,331.17
Colombia,Thailand,373.07,26.79
Colombia,Indonesia,361.84,18.52
Colombia,Costa Rica,101.8,261.17
Colombia,Malaysia,255.26,76.17
Colombia,Unspecified,325.26,4.84
Colombia,Trinidad and Tobago,269.05,50.41
Colombia,Ukraine,232.63,32.03
Colombia,Singapore,147.08,111.69
Colombia,Australia,37.8,210.71
Colombia,Finland,138.54,95.48
Colombia,Sweden,188.16,43.4
Colombia,United Arab Emirates,59.12,161.98
Colombia,Poland,110.05,110.17
Colombia,Ireland,206.39,13.61
Colombia,El Salvador,7.53,199.79
Colombia,"Bahamas, The",0.0,179.72
Colombia,Honduras,43.91,124.91
Colombia,Hungary,162.92,2.13
"Congo, Rep.",China,460.29,1081.06
"Congo, Rep.",France,293.0,40.14
"Congo, Rep.",Belgium,211.33,44.44
"Congo, Rep.",Cote d'Ivoire,12.7,202.16
"Congo, Rep.",Togo,19.43,177.82
"Congo, Rep.",Cameroon,27.84,127.01
"Congo, Rep.",India,77.09,74.0
"Congo, Rep.",Gabon,51.66,94.17
"Congo, Rep.",United Arab Emirates,66.88,73.79
"Congo, Rep.",United States,97.63,15.22
"Congo, Rep.",Russian Federation,104.48,0.07
"Congo, Rep.",Namibia,86.58,3.22
"Congo, Rep.",Angola,29.7,50.83
"Congo, Rep.",Brazil,76.36,0.05
"Congo, Rep.",Italy,51.71,21.85
"Congo, Rep.",South Africa,39.22,30.64
"Congo, Rep.",Australia,0.63,68.93
"Congo, Rep.","Congo, Dem. Rep.",59.9,9.35
"Congo, Rep.",Singapore,9.46,54.11
"Congo, Rep.",Turkey,55.41,4.04
"Congo, Rep.",Netherlands,39.79,16.15
"Congo, Rep.",United Kingdom,19.09,33.43
"Congo, Rep.",Indonesia,49.06,1.73
"Congo, Rep.",Germany,42.27,4.79
